image_index,ig_fass,shap_fass,gradcam_fass
0,0.43237003684043884,0.42620158195495605,0.5776858329772949
2,0.40404653549194336,0.4138343930244446,0.6363576650619507
3,0.41876423358917236,0.4341820180416107,0.5851558446884155
13,0.46531587839126587,0.43757960200309753,0.5850188732147217
31,0.41022902727127075,0.44948381185531616,0.825636088848114
38,0.45038041472435,0.3941020965576172,0.5184013843536377
49,0.3682553768157959,0.3736167550086975,0.4928954243659973
62,0.43250808119773865,0.4275434613227844,0.8414251804351807
72,0.42132362723350525,0.3991965055465698,0.4387340545654297
87,0.4168055057525635,0.40216243267059326,0.5831658244132996
118,0.41967713832855225,0.40350788831710815,0.604170024394989
122,0.4354521930217743,0.4821021258831024,0.6231945753097534
126,0.45792555809020996,0.4419153928756714,0.9416559934616089
127,0.45200997591018677,0.4918064475059509,0.7500733137130737
135,0.45220455527305603,0.4897845983505249,0.5573939085006714
139,0.4246082305908203,0.4628793001174927,0.5774258971214294
142,0.4430393874645233,0.4460160732269287,0.8779703378677368
144,0.4319460988044739,0.4785560369491577,0.46159741282463074
152,0.44085824489593506,0.4912898540496826,0.7585026621818542
157,0.4443398118019104,0.4403168857097626,0.5310404300689697
165,0.41483551263809204,0.44926247000694275,0.5729464888572693
170,0.444585919380188,0.48378223180770874,0.7121553421020508
172,0.44416993856430054,0.4071774184703827,0.5942786931991577
179,0.44307124614715576,0.4615049958229065,0.8019183874130249
185,0.4533582627773285,0.3919769525527954,0.781800389289856
197,0.4603925943374634,0.44679754972457886,0.3619058132171631
229,0.48070526123046875,0.4702781140804291,0.7284233570098877
238,0.4380141496658325,0.4533277153968811,0.7228481769561768
243,0.4457796812057495,0.4742215871810913,0.5325983166694641
250,0.461274117231369,0.4855712354183197,0.5410425066947937
252,0.43301016092300415,0.4298689365386963,0.7882175445556641
256,0.42457759380340576,0.423608660697937,0.46965599060058594
276,0.4116949737071991,0.41152602434158325,0.5499992370605469
298,0.42598533630371094,0.44421255588531494,0.6122727394104004
302,0.45470067858695984,0.4708890914916992,0.8880051970481873
317,0.3781709671020508,0.36214983463287354,0.4663652777671814
318,0.4473404586315155,0.4808533787727356,0.7166601419448853
330,0.4143940210342407,0.37935638427734375,0.6922113299369812
333,0.44920814037323,0.46544092893600464,0.742944598197937
342,0.44676095247268677,0.44593387842178345,0.5748366713523865
376,0.38689741492271423,0.3929077386856079,0.5066484212875366
385,0.4909704327583313,0.5031130313873291,0.5474027991294861
390,0.42478546500205994,0.4525228440761566,0.735880970954895
393,0.47312790155410767,0.478535532951355,0.5434312224388123
409,0.4458724856376648,0.4897414445877075,0.9258444309234619
415,0.3909413814544678,0.3713492155075073,0.806170642375946
425,0.4407193064689636,0.48444145917892456,0.2896285653114319
430,0.4132095277309418,0.4125165641307831,0.5755662322044373
436,0.42753350734710693,0.4333425462245941,0.4933505952358246
442,0.4415411353111267,0.4569025933742523,0.5602580308914185
443,0.43499821424484253,0.4406183660030365,0.5546159744262695
447,0.4428744912147522,0.45645344257354736,0.5853365659713745
459,0.40184924006462097,0.4164726436138153,0.4394052028656006
469,0.431113600730896,0.4417647123336792,0.5480741858482361
475,0.4546892046928406,0.4811263978481293,0.5906020402908325
479,0.43001553416252136,0.4642143249511719,0.5780504941940308
487,0.47489845752716064,0.474749892950058,0.7254358530044556
492,0.459355890750885,0.46114927530288696,0.5321444272994995
494,0.5032240748405457,0.5114195942878723,0.58730149269104
497,0.418809711933136,0.41674327850341797,0.4509349465370178
516,0.43465882539749146,0.44701430201530457,0.6118254661560059
519,0.4234740138053894,0.4592895209789276,0.5283482074737549
541,0.4153326749801636,0.43301206827163696,0.5731441974639893
546,0.47272607684135437,0.4857354760169983,0.849390983581543
548,0.47654709219932556,0.48729002475738525,0.7152359485626221
553,0.46102797985076904,0.48086223006248474,0.7935959696769714
554,0.4257483184337616,0.42400655150413513,0.6220200657844543
558,0.44499287009239197,0.4537513256072998,0.8633639216423035
567,0.4096072316169739,0.4191978871822357,0.6096903085708618
600,0.3973845839500427,0.4018108546733856,0.5483287572860718
617,0.39474913477897644,0.3769552409648895,0.5392472743988037
639,0.40925347805023193,0.40520334243774414,0.5526888370513916
642,0.41633614897727966,0.4117630124092102,0.793830394744873
656,0.42160695791244507,0.4285188913345337,0.5817659497261047
659,0.4237750768661499,0.3975205421447754,0.5934051871299744
662,0.41613060235977173,0.4239785671234131,0.5008331537246704
676,0.36589670181274414,0.3785862624645233,0.5918014049530029
699,0.43459734320640564,0.42464956641197205,0.5742615461349487
711,0.4261404871940613,0.41549426317214966,0.5824194550514221
716,0.44315487146377563,0.45505616068840027,0.6422490477561951
719,0.4671979546546936,0.4687957763671875,0.5986851453781128
722,0.47191351652145386,0.46436411142349243,0.8738476037979126
734,0.46876710653305054,0.46084409952163696,0.564914882183075
736,0.4649350047111511,0.46846669912338257,0.9018568992614746
737,0.4344959855079651,0.42147767543792725,0.5860516428947449
748,0.45224863290786743,0.43417486548423767,0.7202877998352051
752,0.42326581478118896,0.4539908766746521,0.5199066996574402
753,0.4399155378341675,0.44964146614074707,0.8464300632476807
761,0.42553919553756714,0.4145660400390625,0.8545801639556885
777,0.42408424615859985,0.42484015226364136,0.8194876909255981
788,0.4384332597255707,0.4193961024284363,0.46693894267082214
811,0.3961820602416992,0.37152278423309326,0.5745158195495605
816,0.41635629534721375,0.4151916205883026,0.5837317705154419
824,0.4598621129989624,0.46416324377059937,0.8069784045219421
829,0.4723690450191498,0.4706882834434509,0.5542107820510864
842,0.4426867663860321,0.4180010259151459,0.4544820785522461
844,0.4429653286933899,0.4382377564907074,0.524777889251709
853,0.4557819366455078,0.4355710446834564,0.8579229116439819
854,0.44229650497436523,0.452114999294281,0.5273515582084656
860,0.42354506254196167,0.4496398866176605,0.6156754493713379
868,0.436237096786499,0.46049293875694275,0.5706130266189575
871,0.3882405459880829,0.39853113889694214,0.45095348358154297
894,0.44391223788261414,0.4187987744808197,0.8054549098014832
897,0.4592592120170593,0.44285449385643005,0.543131947517395
911,0.4380497932434082,0.41261956095695496,0.4073143005371094
922,0.48053526878356934,0.43465957045555115,0.5726633071899414
927,0.46527764201164246,0.4467710852622986,0.4921814799308777
930,0.4721943140029907,0.480682373046875,0.5926408171653748
931,0.4830589294433594,0.4774424433708191,0.545414924621582
932,0.47887131571769714,0.4644119441509247,0.5654816031455994
938,0.45717498660087585,0.4626070261001587,0.8740133047103882
943,0.49016958475112915,0.47417813539505005,0.6776337027549744
954,0.41998764872550964,0.42528897523880005,0.5509711503982544
973,0.48656463623046875,0.45877575874328613,0.40933892130851746
974,0.4143401086330414,0.34449005126953125,0.339659184217453
976,0.4114433526992798,0.42526447772979736,0.5781350135803223
983,0.44104570150375366,0.46054792404174805,0.4995875358581543
987,0.42123812437057495,0.43651795387268066,0.8608518838882446
1015,0.43375831842422485,0.4774039387702942,0.6699315905570984
1021,0.4186200499534607,0.4492597281932831,0.8640593886375427
1028,0.4672037959098816,0.45794105529785156,0.9561683535575867
1029,0.4904216229915619,0.4879370629787445,0.5422842502593994
1032,0.43820762634277344,0.41298145055770874,0.5265845060348511
1036,0.49770957231521606,0.5037972331047058,0.5643782615661621
1039,0.4744105041027069,0.4683992862701416,0.4939865469932556
1044,0.37890350818634033,0.42188042402267456,0.5379360914230347
1045,0.40930017828941345,0.4530746638774872,0.5140433311462402
1051,0.44509419798851013,0.4495440125465393,0.7936555743217468
1056,0.4231988787651062,0.42468589544296265,0.5375143885612488
1058,0.3955652117729187,0.47671711444854736,0.7209198474884033
1078,0.4652150869369507,0.42186805605888367,0.53293776512146
1098,0.41456350684165955,0.43246015906333923,0.5041619539260864
1113,0.44721662998199463,0.4257262349128723,0.5772016048431396
1119,0.42866766452789307,0.4486159682273865,0.7462396621704102
1122,0.4397669732570648,0.4488704204559326,0.5610189437866211
1125,0.4640539586544037,0.45787572860717773,0.632310688495636
1130,0.43923303484916687,0.4199405312538147,0.7625524401664734
1139,0.4427070617675781,0.44539695978164673,0.7578372955322266
1141,0.4612441062927246,0.45353376865386963,0.7743422985076904
1151,0.47146445512771606,0.46467238664627075,0.539402425289154
1156,0.4293242394924164,0.42787444591522217,0.8313865065574646
1162,0.4350202679634094,0.43333107233047485,0.8624104261398315
1166,0.42059773206710815,0.43489885330200195,0.5333482027053833
1173,0.4049116373062134,0.4281874895095825,0.4311774969100952
1190,0.45545583963394165,0.4241994023323059,0.5739017724990845
1198,0.46535414457321167,0.46419787406921387,0.7352878451347351
1205,0.4608096480369568,0.4381641149520874,0.521480917930603
1209,0.4620792269706726,0.437156617641449,0.4515695571899414
1230,0.4511410892009735,0.39858362078666687,0.5478254556655884
1231,0.4172550439834595,0.397169291973114,0.8886770009994507
1233,0.4298592805862427,0.4628455638885498,0.6335870623588562
1234,0.40901634097099304,0.4015467166900635,0.8274979591369629
1241,0.4570019841194153,0.472642719745636,0.7510492205619812
1250,0.4300463795661926,0.4736636281013489,0.8844887018203735
1254,0.4346936345100403,0.3973073959350586,0.5127029418945312
1258,0.4611626863479614,0.4874873757362366,0.5770047307014465
1261,0.43898576498031616,0.45577940344810486,0.6060637831687927
1264,0.4848201870918274,0.4763415455818176,0.5602387189865112
1265,0.4889175593852997,0.45114395022392273,0.5351313352584839
1270,0.4543522596359253,0.4836670160293579,0.7894033193588257
1273,0.47351592779159546,0.4751898944377899,0.5126773118972778
1284,0.42783915996551514,0.41764140129089355,0.47794121503829956
1287,0.45953378081321716,0.46245014667510986,0.565771222114563
1292,0.43599843978881836,0.4621783494949341,0.5384040474891663
1300,0.4644569158554077,0.49921342730522156,0.5493613481521606
1302,0.4627004861831665,0.4499098062515259,0.6993352174758911
1314,0.457888662815094,0.4524528980255127,0.7253772616386414
1322,0.4656136631965637,0.4686058759689331,0.8136296272277832
1347,0.45785290002822876,0.4597480297088623,0.5144490003585815
1356,0.4395849406719208,0.43643718957901,0.6124076843261719
1361,0.4235934615135193,0.41228625178337097,0.7887372970581055
1363,0.4893321990966797,0.5013171434402466,0.6836797595024109
1368,0.44720134139060974,0.4715711772441864,0.720368504524231
1375,0.45778271555900574,0.4748310446739197,0.7222018241882324
1398,0.4635489881038666,0.45589667558670044,0.768572211265564
1406,0.4460185170173645,0.4345118999481201,0.5481472015380859
1416,0.43305084109306335,0.48579615354537964,0.6066972017288208
1418,0.4721775949001312,0.46462079882621765,0.9702141284942627
1429,0.4280596971511841,0.466256320476532,0.8570782542228699
1431,0.4049665331840515,0.41597604751586914,0.5938688516616821
1450,0.43908339738845825,0.4241805672645569,0.7805582880973816
1457,0.44906455278396606,0.4273378252983093,0.7804462313652039
1460,0.48126670718193054,0.46584707498550415,0.5550611615180969
1465,0.4639934301376343,0.4305151700973511,0.6099573373794556
1468,0.4739327132701874,0.45132124423980713,0.802168607711792
1472,0.47105419635772705,0.4521663784980774,0.6074396967887878
1473,0.4820238947868347,0.456595778465271,0.7791666984558105
1479,0.46358156204223633,0.4538115859031677,0.525941789150238
1480,0.45869705080986023,0.43761956691741943,0.9484086036682129
1482,0.4897873103618622,0.4747966527938843,0.5594422817230225
1487,0.47595036029815674,0.44342362880706787,0.5660631656646729
1490,0.4056273400783539,0.4037930369377136,0.7795517444610596
1492,0.47252321243286133,0.49112266302108765,0.6022781133651733
1495,0.4123392701148987,0.4417882561683655,0.46425706148147583
1499,0.4470331370830536,0.4844701886177063,0.4921317994594574
1506,0.45125430822372437,0.41982632875442505,0.8648427724838257
1508,0.4663483798503876,0.42646488547325134,0.8346844911575317
1514,0.4416009783744812,0.4523218274116516,0.595155656337738
1520,0.441331684589386,0.48278510570526123,0.8543094396591187
1526,0.4617176949977875,0.49170300364494324,0.5487625002861023
1532,0.45533114671707153,0.44969093799591064,0.8800339698791504
1564,0.4267018735408783,0.42123955488204956,0.5648252367973328
1586,0.42600929737091064,0.47088301181793213,0.6062799096107483
1588,0.4261716604232788,0.45279785990715027,0.662208616733551
1593,0.4118066430091858,0.4110693335533142,0.43964022397994995
1594,0.42666345834732056,0.44857677817344666,0.7552156448364258
1602,0.4224563241004944,0.4521692991256714,0.6017137765884399
1610,0.4714021384716034,0.48345524072647095,0.580366313457489
1612,0.42425239086151123,0.41044390201568604,0.7708148956298828
1618,0.4455176591873169,0.4494168162345886,0.47478431463241577
1624,0.4782294034957886,0.4890668988227844,0.46753060817718506
1632,0.42521318793296814,0.44239646196365356,0.58451247215271
1633,0.4548107385635376,0.4546971023082733,0.5878911018371582
1636,0.45510542392730713,0.4808381199836731,0.5033997297286987
1638,0.44322916865348816,0.44204360246658325,0.6714620590209961
1656,0.39588603377342224,0.3608781695365906,0.6830074191093445
1665,0.4542038142681122,0.4538664221763611,0.5857908725738525
1673,0.46035072207450867,0.49874013662338257,0.5639280080795288
1678,0.45308488607406616,0.46788427233695984,0.5699834823608398
1680,0.3962497115135193,0.4032147526741028,0.7468136548995972
1698,0.43043649196624756,0.444058358669281,0.7089390754699707
1711,0.418418288230896,0.42954498529434204,0.5943151712417603
1724,0.4741173982620239,0.4681277871131897,0.7344344854354858
1726,0.4409879148006439,0.4390465021133423,0.5892822742462158
1731,0.45810505747795105,0.44918709993362427,0.625161349773407
1732,0.43589091300964355,0.43448933959007263,0.8737859725952148
1736,0.4822702407836914,0.47564297914505005,0.8741222620010376
1737,0.45665138959884644,0.43865710496902466,0.5865128040313721
1739,0.4581223726272583,0.42995399236679077,0.6303338408470154
1742,0.44933605194091797,0.4594740569591522,0.5804206728935242
1755,0.4320162534713745,0.4633191227912903,0.5688341856002808
1759,0.43634629249572754,0.4186263084411621,0.4171571135520935
1763,0.4400431513786316,0.4511633515357971,0.812248706817627
1768,0.4523939788341522,0.4554134011268616,0.5389436483383179
1770,0.43556103110313416,0.45121920108795166,0.6089996099472046
1772,0.4792802333831787,0.47290176153182983,0.6849574446678162
1777,0.4311700463294983,0.4232802987098694,0.5716544389724731
1781,0.4082866311073303,0.43468499183654785,0.4350862205028534
1797,0.42994940280914307,0.4485509991645813,0.7026780843734741
1803,0.4832471013069153,0.5040004253387451,0.6933846473693848
1805,0.4744738042354584,0.46110600233078003,0.5741142630577087
1825,0.41316384077072144,0.4322112202644348,0.5604186058044434
1833,0.4399418830871582,0.46237263083457947,0.6002603769302368
1853,0.3745459020137787,0.37939947843551636,0.9132317900657654
1882,0.4589068591594696,0.4536912441253662,0.5889996886253357
1884,0.49298331141471863,0.4492635726928711,0.5084941983222961
1888,0.4374132752418518,0.4687698781490326,0.6487962007522583
1893,0.4494788646697998,0.4121474027633667,0.9010618925094604
1915,0.46272796392440796,0.4769016206264496,0.3742640018463135
1917,0.45864808559417725,0.4593479633331299,0.4740893244743347
1926,0.4335330128669739,0.4568871259689331,0.5156662464141846
1935,0.4012964367866516,0.4024446904659271,0.5005195140838623
1944,0.4571911096572876,0.4936102628707886,0.4198620319366455
1945,0.43313997983932495,0.4465298354625702,0.5377240180969238
1950,0.40583550930023193,0.4190405011177063,0.5757663249969482
1954,0.39976346492767334,0.41603168845176697,0.5406327247619629
1967,0.4417567849159241,0.4280795753002167,0.8798803687095642
1975,0.41165873408317566,0.3987782597541809,0.6342775821685791
1992,0.42270010709762573,0.40652209520339966,0.6157926321029663
1998,0.4547353684902191,0.41872715950012207,0.5269569158554077
1999,0.43860146403312683,0.44566380977630615,0.5731222629547119
2003,0.4281807541847229,0.40705186128616333,0.6284652948379517
2013,0.46042412519454956,0.4740462303161621,0.5798372626304626
2026,0.4830723702907562,0.44921696186065674,0.6773902177810669
2027,0.44098636507987976,0.4535297155380249,0.7800859212875366
2037,0.4455878436565399,0.43666717410087585,0.8890671133995056
2054,0.4890669584274292,0.47538134455680847,0.8288536071777344
2061,0.4276079535484314,0.46995002031326294,0.7424518465995789
2065,0.35134491324424744,0.35313814878463745,0.5556928515434265
2068,0.4414045810699463,0.4264279007911682,0.6833955645561218
2096,0.3990679979324341,0.41959142684936523,0.5830435156822205
2110,0.4485572576522827,0.46951818466186523,0.9183496236801147
2112,0.40892213582992554,0.3887283504009247,0.8337581157684326
2128,0.47025066614151,0.43425506353378296,0.811046302318573
2130,0.4503594636917114,0.4797579050064087,0.6038321256637573
2137,0.46648797392845154,0.4895519018173218,0.9094228744506836
2147,0.47754448652267456,0.4689013957977295,0.5320122241973877
2156,0.4160476326942444,0.42502614855766296,0.5745913982391357
2158,0.4271099269390106,0.3995972275733948,0.8561024069786072
2160,0.4671888053417206,0.39725714921951294,0.5822018384933472
2166,0.4228796660900116,0.448525071144104,0.8953809142112732
2194,0.47007688879966736,0.4869101047515869,0.4729526937007904
2195,0.46774694323539734,0.4725923240184784,0.5629712343215942
2196,0.481626033782959,0.49511563777923584,0.572005569934845
2201,0.4679282307624817,0.47174501419067383,0.5738973021507263
2202,0.4531642198562622,0.45601770281791687,0.5936713814735413
2203,0.4627256393432617,0.4624863862991333,0.5225229263305664
2210,0.4373618960380554,0.4561481177806854,0.5738459825515747
2216,0.4267392158508301,0.42220157384872437,0.5091921091079712
2268,0.38731154799461365,0.3839419484138489,0.5445359349250793
2273,0.4824915826320648,0.4814670979976654,0.576469898223877
2280,0.46740108728408813,0.481309711933136,0.5598453283309937
2284,0.45863670110702515,0.43996474146842957,0.5003359317779541
2285,0.4675600528717041,0.4833917021751404,0.5544536113739014
2292,0.46598029136657715,0.4737038016319275,0.7814474105834961
2318,0.43647465109825134,0.42638203501701355,0.8930137157440186
2352,0.43403109908103943,0.4155202805995941,0.8361403346061707
2363,0.4156791865825653,0.4506950378417969,0.6124849319458008
2391,0.39748844504356384,0.3972019851207733,0.9438228011131287
2396,0.44301456212997437,0.45867693424224854,0.9184039831161499
2405,0.4384171962738037,0.449198454618454,0.5780779123306274
2408,0.42527633905410767,0.4350966215133667,0.45388492941856384
2420,0.43095219135284424,0.46419763565063477,0.8414346575737
2421,0.468667209148407,0.4986828565597534,0.7237458229064941
2425,0.45731326937675476,0.46362006664276123,0.6208663582801819
2447,0.4042040705680847,0.3885960578918457,0.47493976354599
2453,0.447465717792511,0.465806782245636,0.5521836280822754
2454,0.45755550265312195,0.4686867594718933,0.8931835889816284
2462,0.40698251128196716,0.40388673543930054,0.5045433044433594
2478,0.44417068362236023,0.46905049681663513,0.5116971135139465
2479,0.44354233145713806,0.43202996253967285,0.6919907331466675
2483,0.4497738778591156,0.41350048780441284,0.5061980485916138
2490,0.45626211166381836,0.48061686754226685,0.5773895978927612
2492,0.49580490589141846,0.4745107591152191,0.8249949812889099
2496,0.4508581757545471,0.4370521306991577,0.8627485036849976
2499,0.41901880502700806,0.451585978269577,0.5655642747879028
2506,0.4742015600204468,0.4853215217590332,0.5961747169494629
2516,0.4328954219818115,0.45838162302970886,0.7205144166946411
2525,0.42889463901519775,0.4663207530975342,0.5851261615753174
2526,0.41478630900382996,0.4322335124015808,0.8034583926200867
2558,0.3958636224269867,0.39877694845199585,0.5863419771194458
2567,0.4206443727016449,0.4138312041759491,0.4505004584789276
2585,0.43157386779785156,0.43710601329803467,0.539254903793335
2593,0.40881413221359253,0.4256879687309265,0.6834189891815186
2597,0.4515576958656311,0.455414354801178,0.7997495532035828
2603,0.4339638948440552,0.45868343114852905,0.851944625377655
2609,0.4316262900829315,0.4359753131866455,0.6203525066375732
2614,0.4392601251602173,0.43995651602745056,0.6161491870880127
2624,0.4533556401729584,0.46497446298599243,0.9466190338134766
2638,0.4590405225753784,0.4741014242172241,0.5340137481689453
2642,0.4233939051628113,0.4481973648071289,0.6268491148948669
2652,0.4194067120552063,0.4189840257167816,0.8419812917709351
2670,0.3740716576576233,0.3783702254295349,0.8426058292388916
2684,0.45536649227142334,0.4526705741882324,0.463979572057724
2706,0.4203150272369385,0.4135415554046631,0.6071462631225586
2723,0.38372695446014404,0.3982498049736023,0.4831342101097107
2761,0.4573523998260498,0.449545681476593,0.5624884366989136
2762,0.4556642174720764,0.44068390130996704,0.9205375909805298
2766,0.4410928189754486,0.4591880738735199,0.8287145495414734
2767,0.42407357692718506,0.42417511343955994,0.5969675779342651
2768,0.43119508028030396,0.4307812452316284,0.5703816413879395
2778,0.44972988963127136,0.47184357047080994,0.8566200137138367
2797,0.42769354581832886,0.3697705864906311,0.5637096166610718
2800,0.44948074221611023,0.466631144285202,0.8149843215942383
2801,0.4700499176979065,0.49099504947662354,0.49578914046287537
2803,0.4302503764629364,0.4784866273403168,0.49857228994369507
2809,0.4724859893321991,0.49061650037765503,0.8210083246231079
2815,0.4556936025619507,0.44235771894454956,0.5882762670516968
2818,0.45087701082229614,0.425365149974823,0.7126302123069763
2819,0.4261256456375122,0.4664044976234436,0.5469126105308533
2820,0.4134039878845215,0.41117534041404724,0.750952959060669
2833,0.4512884318828583,0.4917711615562439,0.6154831647872925
2840,0.4462814927101135,0.42216986417770386,0.5855437517166138
2844,0.4781021475791931,0.5057322382926941,0.628665566444397
2846,0.43337711691856384,0.4590444266796112,0.5045373439788818
2847,0.45588427782058716,0.4923498332500458,0.8530461192131042
2848,0.41883978247642517,0.4423469305038452,0.5695847868919373
2853,0.4398622214794159,0.4814775586128235,0.5943224430084229
2857,0.4359256625175476,0.4230252504348755,0.9175630807876587
2861,0.4072059988975525,0.3640289306640625,0.7882785797119141
2877,0.4485410153865814,0.4391421973705292,0.5405060648918152
2878,0.47020888328552246,0.41512033343315125,0.48285889625549316
2879,0.4709758460521698,0.4297371506690979,0.8998453617095947
2889,0.4156588017940521,0.4109486937522888,0.4975045323371887
2901,0.4282417893409729,0.4168078303337097,0.5730154514312744
2905,0.43918174505233765,0.4334796667098999,0.7824127674102783
2914,0.42951974272727966,0.42985469102859497,0.5700817704200745
2923,0.4475497007369995,0.4636459946632385,0.7122718095779419
2942,0.4327787756919861,0.425506591796875,0.8442686796188354
2948,0.4972230792045593,0.47228774428367615,0.6030542254447937
2950,0.4368656277656555,0.4124314486980438,0.6854015588760376
2960,0.4500535726547241,0.4270588159561157,0.5599405765533447
2962,0.44432494044303894,0.43560171127319336,0.6244269609451294
2966,0.41891568899154663,0.42531055212020874,0.8227776288986206
2970,0.45109522342681885,0.48193472623825073,0.47169527411460876
2978,0.4707333743572235,0.4818055331707001,0.5067390203475952
2980,0.44486725330352783,0.4490806460380554,0.6629443764686584
2981,0.4698832929134369,0.49896347522735596,0.6986954212188721
2987,0.44119793176651,0.46882185339927673,0.5187846422195435
2991,0.4712657332420349,0.47470706701278687,0.608829140663147
2995,0.4212179183959961,0.4132333993911743,0.5948449373245239
3007,0.4146471619606018,0.43973392248153687,0.6228641271591187
3017,0.48274004459381104,0.4536186158657074,0.5485615730285645
3022,0.43626636266708374,0.4279491901397705,0.7966697216033936
3024,0.39210182428359985,0.41092297434806824,0.6530047655105591
3039,0.40770745277404785,0.43851959705352783,0.5084109306335449
3051,0.4479401707649231,0.41325342655181885,0.5859049558639526
3058,0.4528854787349701,0.4666649103164673,0.5925711393356323
3064,0.4889190196990967,0.4666895270347595,0.5691746473312378
3065,0.46828946471214294,0.4537220895290375,0.50458824634552
3067,0.45613110065460205,0.4700523316860199,0.6281425952911377
3070,0.4514882564544678,0.44986483454704285,0.49817606806755066
3072,0.3513992726802826,0.3429447114467621,0.47354865074157715
3090,0.48302945494651794,0.4479488730430603,0.513439416885376
3093,0.48140987753868103,0.47175300121307373,0.3954314887523651
3103,0.4609149694442749,0.47785934805870056,0.5586332082748413
3121,0.43926769495010376,0.44599124789237976,0.6015417575836182
3124,0.407325804233551,0.43961435556411743,0.697659969329834
3126,0.4530685544013977,0.4464847445487976,0.5612794160842896
3137,0.4564231336116791,0.4790918231010437,0.6731537580490112
3149,0.4538602828979492,0.47461050748825073,0.9307607412338257
3150,0.4443858861923218,0.430818647146225,0.8374738097190857
3169,0.450603187084198,0.41676434874534607,0.6042407751083374
3174,0.4720972180366516,0.46313974261283875,0.8683034777641296
3182,0.45523568987846375,0.4258117079734802,0.5271348357200623
3197,0.42059969902038574,0.4001331031322479,0.5267186164855957
3202,0.4635481536388397,0.45503005385398865,0.9384690523147583
3214,0.45743435621261597,0.4111197590827942,0.5730878710746765
3215,0.41829121112823486,0.4089488983154297,0.5865457057952881
3219,0.40329647064208984,0.39235764741897583,0.8500834703445435
3228,0.4752609431743622,0.4641764163970947,0.8186864256858826
3233,0.46990615129470825,0.45110008120536804,0.4552896022796631
3236,0.43153589963912964,0.4291674792766571,0.7724641561508179
3237,0.42970407009124756,0.38715410232543945,0.4981309771537781
3246,0.4489380121231079,0.4591509997844696,0.5782345533370972
3250,0.37040627002716064,0.38900670409202576,0.6030716300010681
3263,0.3606371283531189,0.35627076029777527,0.7505253553390503
3280,0.44846445322036743,0.4304802417755127,0.8679699897766113
3292,0.4102267026901245,0.42987093329429626,0.5972510576248169
3293,0.4409373700618744,0.473300039768219,0.5163329243659973
3305,0.4568224847316742,0.4564109742641449,0.5809744000434875
