image_index,lime_fass
0,0.3283984661102295
3,0.3824961185455322
6,0.36700281500816345
7,0.34754490852355957
9,0.334751695394516
10,0.2519347667694092
12,0.35668298602104187
13,0.3338961601257324
15,0.28869760036468506
17,0.35408204793930054
19,0.30627331137657166
20,0.3980425298213959
21,0.3776688575744629
23,0.34631991386413574
24,0.32977813482284546
25,0.38277050852775574
26,0.3648674488067627
27,0.43514594435691833
28,0.3693777024745941
31,0.3734947443008423
33,0.3396309018135071
34,0.26768553256988525
39,0.3461419939994812
43,0.3754886984825134
44,0.33954566717147827
47,0.3094196915626526
50,0.28082162141799927
51,0.3540889620780945
52,0.340470552444458
54,0.315539687871933
56,0.37490314245224
57,0.32624170184135437
58,0.3743424117565155
59,0.3390483856201172
60,0.3908109664916992
62,0.34588879346847534
63,0.37700480222702026
67,0.38452252745628357
68,0.33123552799224854
72,0.349904865026474
73,0.4056854844093323
74,0.33668041229248047
76,0.3119819164276123
77,0.3159881830215454
78,0.4170246720314026
80,0.33431023359298706
81,0.3924254775047302
82,0.3562203347682953
84,0.31936460733413696
85,0.3562948703765869
86,0.41266632080078125
87,0.3632659614086151
88,0.37254637479782104
91,0.34508800506591797
92,0.3664674460887909
93,0.32498157024383545
94,0.3420434892177582
95,0.360451340675354
97,0.37281864881515503
103,0.35216861963272095
104,0.3773239552974701
105,0.35648736357688904
106,0.3304520845413208
109,0.3860769271850586
111,0.31036466360092163
112,0.3882708251476288
113,0.3458847999572754
115,0.31524205207824707
116,0.29430025815963745
117,0.38787683844566345
119,0.3611590266227722
120,0.30235743522644043
121,0.3294076919555664
124,0.4720761477947235
125,0.40227264165878296
130,0.3527069091796875
132,0.34329932928085327
134,0.38140857219696045
136,0.35640498995780945
140,0.2934420704841614
141,0.3381515443325043
142,0.3256292939186096
144,0.3498103618621826
145,0.3201485276222229
148,0.2822574973106384
150,0.4089379906654358
151,0.38406285643577576
152,0.3333073854446411
154,0.32632434368133545
155,0.38613125681877136
156,0.36227425932884216
157,0.39915376901626587
159,0.4032246470451355
161,0.354811429977417
163,0.3940495252609253
164,0.5575078725814819
165,0.28834497928619385
167,0.3319418430328369
169,0.27379167079925537
170,0.32714980840682983
173,0.3107471466064453
175,0.4120039939880371
177,0.371271014213562
179,0.5914453268051147
180,0.3257490396499634
181,0.29854923486709595
184,0.3843819499015808
186,0.2555777430534363
187,0.3598775863647461
189,0.3422313630580902
192,0.3817727565765381
196,0.3658682703971863
197,0.3319590985774994
198,0.3848927915096283
200,0.370238721370697
201,0.33564990758895874
202,0.3597348630428314
204,0.3427070379257202
210,0.37118446826934814
211,0.3580757975578308
212,0.3345377445220947
213,0.34779733419418335
214,0.3392143249511719
215,0.36339086294174194
217,0.3216577172279358
218,0.38664233684539795
219,0.3558017909526825
220,0.3354721963405609
221,0.34750327467918396
224,0.2909488081932068
225,0.3379753828048706
226,0.28089675307273865
227,0.29205936193466187
228,0.39787113666534424
229,0.2763347625732422
232,0.29846084117889404
235,0.304362416267395
237,0.3424619436264038
239,0.34967881441116333
242,0.37840497493743896
243,0.34302979707717896
244,0.3872818946838379
245,0.34275704622268677
246,0.2696084976196289
247,0.36346036195755005
250,0.3613564968109131
251,0.32094982266426086
252,0.3096446990966797
253,0.32480448484420776
256,0.31672438979148865
257,0.4101993441581726
258,0.31798839569091797
259,0.38099655508995056
260,0.40359920263290405
267,0.3524935245513916
268,0.3871195912361145
269,0.3550148904323578
272,0.39146947860717773
273,0.38504645228385925
274,0.3163454830646515
277,0.2989465296268463
279,0.37257203459739685
282,0.3902760446071625
285,0.33848893642425537
286,0.37720128893852234
287,0.3795868754386902
289,0.3274519443511963
291,0.41601037979125977
292,0.3704628348350525
294,0.41186603903770447
295,0.40393614768981934
297,0.3371524214744568
299,0.31738704442977905
301,0.38092610239982605
302,0.3501686453819275
303,0.314365953207016
304,0.38269612193107605
305,0.3358291983604431
309,0.36521968245506287
311,0.34702441096305847
314,0.35126441717147827
316,0.35423195362091064
318,0.33472663164138794
319,0.3435995280742645
320,0.3357679545879364
322,0.3429965376853943
325,0.3082873523235321
327,0.35668814182281494
328,0.35014256834983826
329,0.37464508414268494
330,0.3777652680873871
333,0.344237744808197
334,0.3340567350387573
335,0.37381893396377563
337,0.339596688747406
338,0.38569897413253784
342,0.369145929813385
343,0.35824939608573914
345,0.2811092138290405
346,0.33683109283447266
347,0.3780725598335266
350,0.36044010519981384
351,0.361633837223053
355,0.3624667525291443
356,0.38435959815979004
357,0.40091806650161743
358,0.3639768958091736
359,0.3636121451854706
360,0.4152986407279968
361,0.3301461338996887
362,0.3618876338005066
