image_index,lime_fass
0,0.48491430282592773
9,0.3520472049713135
11,0.3826233744621277
31,0.4486977458000183
54,0.38957780599594116
60,0.39761561155319214
62,0.3376011252403259
74,0.4032352864742279
75,0.43471968173980713
79,0.38580769300460815
83,0.45075368881225586
86,0.37032830715179443
93,0.41019028425216675
98,0.48023125529289246
102,0.34555134177207947
105,0.4069598615169525
112,0.432079553604126
114,0.3764790892601013
115,0.40167734026908875
116,0.42959484457969666
128,0.42865318059921265
141,0.334221214056015
142,0.38787099719047546
148,0.44844722747802734
149,0.4081289768218994
163,0.4254746437072754
166,0.4808911085128784
169,0.3783859610557556
171,0.4295628070831299
182,0.4618736207485199
183,0.43848729133605957
190,0.415597140789032
204,0.34724316000938416
212,0.3200349807739258
213,0.4269575774669647
225,0.3405601978302002
227,0.351719468832016
243,0.3639741539955139
263,0.35055774450302124
283,0.4807299077510834
289,0.4366549253463745
304,0.33354759216308594
305,0.4080139994621277
308,0.37595945596694946
311,0.41210049390792847
312,0.5491302609443665
317,0.4524540901184082
322,0.4139663875102997
341,0.41622480750083923
351,0.5728837251663208
354,0.35761722922325134
367,0.4387238025665283
374,0.43267953395843506
386,0.5695407390594482
389,0.5215984582901001
393,0.3302202820777893
395,0.6620613932609558
411,0.3907913565635681
413,0.4887537658214569
422,0.39497289061546326
432,0.35557258129119873
433,0.37303394079208374
435,0.357530802488327
439,0.4651722311973572
446,0.5171070694923401
457,0.4000226855278015
481,0.39865416288375854
492,0.4296960234642029
501,0.4272617697715759
502,0.3492889106273651
508,0.4684191644191742
522,0.47861164808273315
534,0.3888111114501953
539,0.4257935881614685
541,0.4653899669647217
542,0.4061143398284912
543,0.4485931992530823
564,0.38171371817588806
575,0.3852359652519226
578,0.4144703149795532
579,0.3184225559234619
584,0.40026363730430603
600,0.3977329730987549
610,0.3831673562526703
622,0.41783803701400757
638,0.41619738936424255
645,0.4376220107078552
650,0.35781773924827576
653,0.3500542640686035
655,0.4305814206600189
673,0.4043269157409668
679,0.3775855004787445
684,0.4094294011592865
693,0.3948637843132019
699,0.34098201990127563
704,0.3918735682964325
712,0.41560325026512146
728,0.7148995399475098
730,0.3750607371330261
741,0.38326141238212585
751,0.4136846661567688
761,0.42222079634666443
762,0.4638690948486328
768,0.45285770297050476
779,0.4464971721172333
790,0.45460256934165955
792,0.41190966963768005
805,0.5851405262947083
807,0.3493497967720032
808,0.4079138934612274
813,0.49906104803085327
817,0.43198999762535095
821,0.4987161159515381
829,0.5436634421348572
830,0.38802847266197205
842,0.3944966495037079
855,0.3910991847515106
870,0.40373873710632324
872,0.4147283732891083
888,0.3733297288417816
890,0.36683106422424316
891,0.44020363688468933
899,0.40330180525779724
911,0.3756813406944275
915,0.5081445574760437
920,0.399150550365448
922,0.3917961120605469
929,0.4180028438568115
936,0.4503638744354248
937,0.383260577917099
942,0.3882284164428711
947,0.4444562792778015
952,0.4620784521102905
953,0.37350350618362427
960,0.36284512281417847
967,0.4029161334037781
971,0.4249621331691742
980,0.43627500534057617
981,0.40682253241539
987,0.43787533044815063
996,0.4261677861213684
997,0.40602344274520874
1019,0.4493904113769531
1022,0.4488290548324585
1032,0.44297051429748535
1059,0.4528939127922058
1064,0.34970006346702576
1070,0.38772326707839966
1075,0.31734898686408997
1082,0.4700653553009033
1085,0.4900582730770111
1094,0.4310617446899414
1095,0.3887007236480713
1106,0.45273154973983765
1109,0.4458414316177368
1120,0.42337581515312195
1127,0.4685123860836029
1130,0.40289658308029175
1139,0.38566136360168457
1159,0.42680007219314575
1178,0.353684663772583
1181,0.3844427764415741
1188,0.7368289828300476
1194,0.39565616846084595
1195,0.3906064033508301
1213,0.38002723455429077
1216,0.4821222722530365
1217,0.4418761730194092
1235,0.4262866973876953
1237,0.5005401968955994
1242,0.3728533685207367
1245,0.38754400610923767
1249,0.4156252145767212
1250,0.44380658864974976
1258,0.3466693162918091
1265,0.5417919158935547
1269,0.6533575654029846
1271,0.49645107984542847
1274,0.4449807107448578
1275,0.4046921133995056
1278,0.5050755739212036
1289,0.42065486311912537
1297,0.44726261496543884
1304,0.4164106249809265
1305,0.365200936794281
1314,0.4291117191314697
1319,0.426342248916626
1334,0.5265796184539795
1340,0.3695446252822876
1341,0.31740251183509827
1354,0.3797942101955414
1364,0.34872883558273315
1367,0.3454574942588806
1375,0.4473826587200165
1378,0.4820154309272766
1386,0.6213018298149109
1392,0.37271207571029663
1393,0.395760715007782
1395,0.4333789348602295
1397,0.38027095794677734
1399,0.39631137251853943
1401,0.49502307176589966
1406,0.47852081060409546
1424,0.46513789892196655
1427,0.48951125144958496
1434,0.44816097617149353
1445,0.43265438079833984
1447,0.4791902005672455
1462,0.34735363721847534
1471,0.436356782913208
1484,0.40890106558799744
1509,0.328432559967041
1523,0.40449947118759155
1527,0.4587394893169403
1534,0.49872511625289917
1537,0.3944963812828064
1543,0.37503379583358765
1544,0.5042109489440918
1553,0.42150354385375977
1575,0.40425097942352295
1582,0.44326138496398926
1604,0.44430050253868103
1613,0.38299745321273804
1619,0.3825535476207733
1631,0.32320842146873474
1633,0.39268848299980164
1639,0.38373470306396484
1648,0.4155186116695404
1657,0.6120287775993347
1660,0.4033665657043457
1670,0.5328189730644226
1676,0.44155561923980713
1681,0.4236847758293152
1687,0.37900233268737793
1693,0.33128029108047485
1700,0.45997947454452515
1701,0.4280223846435547
1714,0.41664713621139526
1719,0.39747878909111023
1720,0.4612008333206177
1736,0.52132248878479
1738,0.4121036231517792
1750,0.396350622177124
1753,0.37955397367477417
1757,0.3247104287147522
1766,0.5199888944625854
1771,0.4613487124443054
1774,0.404280424118042
1776,0.45163822174072266
1778,0.5113836526870728
1787,0.46617814898490906
1807,0.34878620505332947
1810,0.3830896317958832
1815,0.42796725034713745
1821,0.40049514174461365
