image_index,lime_fass
0,0.47275421023368835
2,0.462579607963562
3,0.42035993933677673
4,0.5626357793807983
5,0.4720977544784546
7,0.4495479464530945
8,0.4677910804748535
10,0.7370504140853882
12,0.8302032947540283
13,0.45444759726524353
14,0.4888269901275635
15,0.4647267758846283
16,0.4448932111263275
20,0.6677367091178894
21,0.815739631652832
24,0.5014735460281372
25,0.5126299262046814
27,0.46366244554519653
28,0.527633011341095
29,0.5055942535400391
30,0.4750169515609741
31,0.5361232757568359
32,0.8586248159408569
34,0.6425809264183044
37,0.8071311712265015
38,0.4777270257472992
39,0.5476259589195251
40,0.4773636758327484
41,0.7992436289787292
43,0.4839332103729248
44,0.388458251953125
47,0.5628599524497986
50,0.42866823077201843
55,0.8591849207878113
56,0.7085806131362915
59,0.4326082170009613
61,0.3776382803916931
62,0.35293006896972656
63,0.6628426909446716
64,0.7884860038757324
65,0.7885936498641968
66,0.5377544164657593
67,0.40443849563598633
68,0.5194278955459595
69,0.5212846994400024
72,0.36451882123947144
73,0.45825037360191345
75,0.4906683564186096
77,0.4396139085292816
78,0.4075450897216797
81,0.4415097236633301
82,0.4878624379634857
83,0.45530807971954346
84,0.6958568096160889
85,0.5200662612915039
88,0.49971234798431396
89,0.5381150245666504
90,0.46927976608276367
92,0.45397621393203735
94,0.45249804854393005
96,0.49020013213157654
98,0.7087572813034058
99,0.5363095998764038
100,0.5684744119644165
102,0.4908173680305481
107,0.7880875468254089
108,0.4334525763988495
112,0.4136100709438324
114,0.7610689997673035
117,0.7450331449508667
118,0.6116149425506592
121,0.4432365298271179
124,0.4192594885826111
125,0.450260728597641
126,0.5023103952407837
127,0.5477914214134216
128,0.4818844199180603
130,0.46169954538345337
131,0.4524238109588623
132,0.5088672041893005
135,0.8097356557846069
136,0.40390145778656006
137,0.4693090319633484
139,0.4398622512817383
141,0.4852387309074402
142,0.5228372812271118
146,0.435496062040329
147,0.8010846972465515
151,0.6287922859191895
152,0.44372162222862244
153,0.46388882398605347
154,0.4220968186855316
155,0.47145724296569824
158,0.45679616928100586
160,0.42297911643981934
161,0.4450263977050781
164,0.5172073245048523
167,0.7386052012443542
168,0.8200564384460449
169,0.4822638928890228
171,0.4733893871307373
172,0.4365241527557373
174,0.5619449615478516
175,0.4291500747203827
177,0.41801759600639343
178,0.45854616165161133
179,0.5035169124603271
180,0.44356489181518555
181,0.4031294584274292
182,0.48430830240249634
183,0.53235924243927
185,0.665739893913269
186,0.8310048580169678
187,0.7668180465698242
188,0.44037365913391113
189,0.44532549381256104
193,0.5606306791305542
194,0.805518627166748
195,0.5035416483879089
196,0.4465259909629822
198,0.7211755514144897
199,0.5277984142303467
202,0.5352691411972046
203,0.5485070943832397
204,0.7378367185592651
205,0.892859160900116
206,0.4700312614440918
209,0.5710707902908325
210,0.47054338455200195
212,0.7914415597915649
214,0.4856777787208557
216,0.5100743174552917
217,0.46195530891418457
218,0.5174433588981628
219,0.44189199805259705
220,0.506401002407074
222,0.5164614915847778
223,0.48973655700683594
224,0.5527017116546631
225,0.4502747654914856
226,0.49567651748657227
227,0.4701121747493744
231,0.5495301485061646
232,0.4562309682369232
235,0.5454329252243042
236,0.48627954721450806
237,0.5127511024475098
239,0.734470009803772
240,0.45847952365875244
243,0.475116103887558
245,0.6754211783409119
246,0.47680729627609253
247,0.4890666902065277
251,0.49560365080833435
252,0.4786079525947571
253,0.6841499209403992
256,0.5388352870941162
259,0.5842739939689636
262,0.47526055574417114
263,0.49934422969818115
265,0.5811562538146973
266,0.46976709365844727
267,0.5005831718444824
269,0.49937963485717773
271,0.5053167343139648
272,0.5558741092681885
273,0.4805142879486084
275,0.481639564037323
277,0.66270911693573
279,0.40404820442199707
280,0.7436361312866211
282,0.4910071790218353
283,0.7639511823654175
284,0.5226041674613953
285,0.7135719060897827
286,0.4541851878166199
287,0.7152659296989441
289,0.47661659121513367
291,0.8309020400047302
292,0.491962730884552
293,0.5061995387077332
296,0.784519374370575
297,0.5035369396209717
298,0.4639430046081543
299,0.4702889323234558
301,0.5137192010879517
304,0.5234535932540894
305,0.5042942762374878
306,0.49521932005882263
307,0.715723991394043
308,0.4764696955680847
310,0.7700217962265015
311,0.8181730508804321
312,0.5227458477020264
313,0.5019794702529907
314,0.458427757024765
315,0.4968639314174652
