image_index,lime_fass
0,0.627843976020813
2,0.605070948600769
4,0.5958782434463501
5,0.6441237926483154
6,0.5153598189353943
7,0.42265456914901733
11,0.6304352879524231
12,0.5297619104385376
13,0.42996057868003845
14,0.5427854061126709
15,0.7625231146812439
16,0.5531715154647827
17,0.5934005975723267
18,0.48067256808280945
19,0.5641183853149414
20,0.5801420211791992
21,0.5056244134902954
22,0.6528863310813904
23,0.7982622385025024
25,0.5256814956665039
26,0.5765200853347778
27,0.446419894695282
28,0.6498029232025146
29,0.5192033052444458
34,0.5712854266166687
35,0.6534327864646912
36,0.5356545448303223
37,0.5444064140319824
38,0.8126988410949707
41,0.8924801349639893
43,0.6694023013114929
46,0.5339123606681824
47,0.5551539659500122
52,0.52767413854599
53,0.7306704521179199
55,0.5480306148529053
58,0.5716264843940735
59,0.534359335899353
60,0.5111142992973328
61,0.5963377952575684
62,0.5251325964927673
63,0.5643822550773621
65,0.5575394630432129
66,0.6022807359695435
67,0.4375418424606323
68,0.5449436902999878
69,0.47201547026634216
70,0.4919337034225464
71,0.46135005354881287
72,0.5991272926330566
74,0.6554577350616455
77,0.44150489568710327
78,0.4534599781036377
80,0.6987951993942261
82,0.5187675952911377
83,0.5374866724014282
85,0.8238288164138794
86,0.42288002371788025
87,0.5048643350601196
88,0.7669124603271484
91,0.5030586123466492
93,0.6552214622497559
94,0.5352052450180054
95,0.46050041913986206
96,0.5015349388122559
98,0.7263902425765991
99,0.5804833173751831
100,0.5480756759643555
102,0.8024921417236328
103,0.5440158247947693
104,0.5202091932296753
105,0.5289891958236694
106,0.5269123315811157
107,0.5758525133132935
108,0.8827061653137207
111,0.5028221607208252
113,0.44427359104156494
114,0.574386477470398
115,0.5063952207565308
117,0.4859359860420227
120,0.5139681696891785
122,0.3788948059082031
123,0.5112226009368896
124,0.6899840831756592
125,0.5655611157417297
126,0.5091207027435303
127,0.5340985059738159
132,0.4892139434814453
134,0.45154887437820435
137,0.7990255355834961
138,0.4244110584259033
140,0.47154849767684937
141,0.5300579071044922
142,0.48453885316848755
143,0.5164738893508911
