image_index,ig_fass,shap_fass,gradcam_fass
0,0.48528560996055603,0.5000715255737305,0.9672252535820007
3,0.4894062280654907,0.5039194226264954,0.47116702795028687
5,0.48633119463920593,0.5060068368911743,0.47131916880607605
16,0.4740757942199707,0.4888591170310974,0.9398385286331177
20,0.48725637793540955,0.49479830265045166,0.955098032951355
22,0.4815896451473236,0.48710116744041443,0.47117918729782104
23,0.4765387177467346,0.5073361396789551,0.944269597530365
28,0.48852282762527466,0.5041120648384094,0.9403213262557983
29,0.4781048893928528,0.48670363426208496,0.9498504400253296
30,0.4812547564506531,0.5087754130363464,0.9492801427841187
31,0.46134814620018005,0.48189064860343933,0.9605686068534851
33,0.4436338543891907,0.4430919289588928,0.6465208530426025
34,0.4433911442756653,0.4454038143157959,0.6150485873222351
41,0.4958839416503906,0.4888114333152771,0.9905843734741211
44,0.49366331100463867,0.47057434916496277,0.6144094467163086
45,0.4410763382911682,0.44231414794921875,0.9660021662712097
46,0.4868081510066986,0.4711642265319824,0.9915756583213806
47,0.4895263612270355,0.48930689692497253,0.6580749154090881
48,0.45605653524398804,0.46145471930503845,0.9852656126022339
49,0.4658864438533783,0.4671304225921631,0.6413611173629761
51,0.4777693450450897,0.4640851616859436,0.9543954730033875
54,0.47368869185447693,0.4619058072566986,0.9800471067428589
56,0.4602360725402832,0.4594608545303345,0.6413973569869995
59,0.4468982219696045,0.45027297735214233,0.49781227111816406
60,0.489452064037323,0.4838028848171234,0.9772180318832397
61,0.4864192008972168,0.4777258038520813,0.9931966662406921
63,0.4988017976284027,0.4787001609802246,0.9960715174674988
64,0.4816647469997406,0.48728999495506287,0.6020177006721497
68,0.4870837926864624,0.4834425449371338,0.9503997564315796
70,0.48080044984817505,0.4918409585952759,0.6158283948898315
72,0.491947740316391,0.49056053161621094,0.9271566867828369
76,0.4611241817474365,0.4764424264431,0.9351224899291992
77,0.45458707213401794,0.4745251536369324,0.3277546167373657
80,0.4729037284851074,0.4877096116542816,0.610945463180542
82,0.4871109426021576,0.4931773841381073,0.933536171913147
83,0.4993548095226288,0.48777133226394653,0.9468969106674194
87,0.4608445167541504,0.48244374990463257,0.9276154041290283
89,0.47713765501976013,0.48532184958457947,0.46043628454208374
90,0.4779605269432068,0.48740649223327637,0.5919636487960815
92,0.4942132830619812,0.5020569562911987,0.9517903327941895
93,0.4948921203613281,0.4872303009033203,0.6126179099082947
94,0.48086485266685486,0.49230965971946716,0.307428240776062
98,0.48642146587371826,0.4818458557128906,0.34903401136398315
100,0.4764185845851898,0.44877538084983826,0.6464171409606934
104,0.4924284815788269,0.4891761541366577,0.34209394454956055
105,0.5062729120254517,0.4552387595176697,0.9881536960601807
113,0.46665796637535095,0.4637630879878998,0.9717240333557129
114,0.478213369846344,0.48571592569351196,0.3386337161064148
117,0.47898322343826294,0.4719005227088928,0.632324755191803
120,0.4857400059700012,0.4795933663845062,0.992088258266449
121,0.4622940719127655,0.44427165389060974,0.6282421350479126
122,0.4728776216506958,0.46835029125213623,0.9687296748161316
129,0.48355168104171753,0.4954833984375,0.9931544065475464
134,0.49209433794021606,0.49050748348236084,0.990817666053772
143,0.46632474660873413,0.47003287076950073,0.625064492225647
144,0.4894314706325531,0.4830535352230072,0.9824782609939575
145,0.45140713453292847,0.44771409034729004,0.6347445249557495
146,0.447260320186615,0.45381617546081543,0.9774488210678101
147,0.47646456956863403,0.4752228260040283,0.6122931241989136
148,0.4896525740623474,0.480119913816452,0.9845730066299438
153,0.4906209409236908,0.4980725944042206,0.9825321435928345
154,0.4949840307235718,0.48064884543418884,0.9773176908493042
155,0.48263928294181824,0.48838502168655396,0.9949862360954285
156,0.471246600151062,0.47593921422958374,0.632303774356842
157,0.48282843828201294,0.4884277284145355,0.4985775947570801
158,0.4616524577140808,0.4819679260253906,0.9400992393493652
160,0.4909169375896454,0.47424420714378357,0.9873422384262085
162,0.49689981341362,0.4880141019821167,0.6410118937492371
163,0.5049125552177429,0.48576685786247253,0.9882890582084656
164,0.48281532526016235,0.4694488048553467,0.9769724607467651
165,0.49184495210647583,0.4898202419281006,0.971179187297821
166,0.4674677550792694,0.4665311276912689,0.9704034328460693
167,0.47753843665122986,0.4753117561340332,0.9874207973480225
168,0.46561551094055176,0.43852347135543823,0.3531489968299866
169,0.48531270027160645,0.47727569937705994,0.639167308807373
171,0.5058572888374329,0.48345518112182617,0.9764895439147949
172,0.4677749574184418,0.45274901390075684,0.491048663854599
177,0.4766687750816345,0.4671640992164612,0.641097903251648
182,0.4764496684074402,0.4682014584541321,0.9748114347457886
184,0.480658620595932,0.46770143508911133,0.6291770935058594
185,0.4638604521751404,0.4548644721508026,0.9785032272338867
187,0.49497637152671814,0.4900169372558594,0.4914136528968811
188,0.48037096858024597,0.4713370203971863,0.3236501216888428
190,0.4696436822414398,0.4576779305934906,0.9545272588729858
192,0.46439963579177856,0.4805389642715454,0.6247031688690186
194,0.4670443534851074,0.4688379466533661,0.6414102911949158
198,0.4846206605434418,0.49767619371414185,0.9737102389335632
202,0.4468173384666443,0.4635293483734131,0.9741215109825134
203,0.48175108432769775,0.490993857383728,0.49639686942100525
204,0.49161896109580994,0.49134111404418945,0.9814872145652771
206,0.4611845910549164,0.4758184850215912,0.9731380343437195
209,0.46232840418815613,0.4833412170410156,0.9914421439170837
215,0.4622792899608612,0.48345690965652466,0.9824125170707703
217,0.49177002906799316,0.49936580657958984,0.983405351638794
222,0.4721582531929016,0.491150438785553,0.6370634436607361
223,0.4724534749984741,0.4838428199291229,0.6407008767127991
225,0.5020411014556885,0.5037765502929688,0.9724917411804199
226,0.5045046806335449,0.5064268112182617,0.9880474805831909
232,0.49553197622299194,0.5011966824531555,0.9784635305404663
234,0.4998852610588074,0.5234324932098389,0.9785520434379578
237,0.4991680383682251,0.49496087431907654,0.9861735701560974
238,0.4868200719356537,0.48623034358024597,0.6084105968475342
239,0.478799432516098,0.48275548219680786,0.968838095664978
240,0.5043265223503113,0.5028812289237976,0.3291352391242981
241,0.4868580102920532,0.480640172958374,0.33977818489074707
243,0.491935670375824,0.493623822927475,0.9874584674835205
246,0.47656959295272827,0.47514089941978455,0.6370517611503601
247,0.47191286087036133,0.48004114627838135,0.6306437253952026
248,0.5107572078704834,0.5102799534797668,0.9800382852554321
251,0.4635366201400757,0.4646260440349579,0.4970962405204773
252,0.48762819170951843,0.4946385622024536,0.6458933353424072
253,0.49047839641571045,0.4952242970466614,0.631911039352417
256,0.4820801913738251,0.5020375847816467,0.36667144298553467
257,0.48668405413627625,0.49549970030784607,0.630739688873291
259,0.5041379928588867,0.5108460187911987,0.9827719926834106
260,0.476083368062973,0.4999609589576721,0.3486414849758148
269,0.49754446744918823,0.4936552047729492,0.9804081320762634
270,0.4644230306148529,0.48620495200157166,0.9627665281295776
273,0.5030343532562256,0.5099773406982422,0.6419863700866699
274,0.4781292676925659,0.4965921640396118,0.9462105631828308
275,0.4863605201244354,0.5014336109161377,0.9753624796867371
277,0.4937760829925537,0.49458861351013184,0.3303620219230652
278,0.4627407491207123,0.4888765215873718,0.9644206762313843
281,0.49882957339286804,0.4971085488796234,0.32876139879226685
282,0.5014821290969849,0.4973897933959961,0.6267814636230469
283,0.48332950472831726,0.4925377368927002,0.48565563559532166
287,0.4871060848236084,0.49160075187683105,0.9836769104003906
290,0.4894934594631195,0.4895405173301697,0.963017463684082
291,0.48253318667411804,0.4776567220687866,0.3404577672481537
300,0.488198459148407,0.4916335344314575,0.9791226387023926
301,0.5021136403083801,0.47713804244995117,0.9782523512840271
302,0.49373504519462585,0.4843677878379822,0.32413774728775024
306,0.4715650975704193,0.47556209564208984,0.6377724409103394
308,0.4727477431297302,0.48420700430870056,0.6469317674636841
309,0.48861318826675415,0.4859050512313843,0.6406118869781494
310,0.4948280453681946,0.49107325077056885,0.9729111194610596
313,0.47180473804473877,0.477558970451355,0.625041663646698
315,0.4837270677089691,0.48279422521591187,0.9799723625183105
316,0.47750324010849,0.47953879833221436,0.6399010419845581
317,0.47399625182151794,0.47385916113853455,0.6405873894691467
318,0.45367035269737244,0.4486590623855591,0.9700921773910522
320,0.48623090982437134,0.4957292675971985,0.5001506209373474
321,0.5080810785293579,0.5122970938682556,0.9918423891067505
322,0.49233680963516235,0.4909352958202362,0.9853894710540771
327,0.49757063388824463,0.49646028876304626,0.6490346193313599
329,0.478559672832489,0.49406951665878296,0.6408553123474121
330,0.4686753451824188,0.4776296019554138,0.9874057769775391
332,0.44769686460494995,0.4780348539352417,0.9683145880699158
333,0.478172242641449,0.49704182147979736,0.6446155309677124
334,0.48500269651412964,0.4793459177017212,0.9636051058769226
335,0.4515046775341034,0.4758642911911011,0.629079282283783
342,0.4039108157157898,0.42413610219955444,0.6341705322265625
344,0.49751996994018555,0.5014687776565552,0.49937447905540466
345,0.42001873254776,0.45552000403404236,0.6315501928329468
346,0.4512758255004883,0.4654507040977478,0.982315182685852
351,0.49737295508384705,0.5034810900688171,0.994263768196106
354,0.4733355939388275,0.46832990646362305,0.6371678709983826
357,0.4530107378959656,0.4608214795589447,0.6261014342308044
358,0.4947895407676697,0.4825620651245117,0.32791948318481445
366,0.4861343801021576,0.48396405577659607,0.3278748393058777
368,0.4922107458114624,0.48308679461479187,0.9876577854156494
373,0.4743720293045044,0.471055269241333,0.9696246981620789
374,0.4849168658256531,0.4811733365058899,0.6395692825317383
375,0.4477238655090332,0.4535106420516968,0.6234328746795654
376,0.5075411200523376,0.49615806341171265,0.3353591859340668
377,0.49053189158439636,0.4920015335083008,0.9772502183914185
379,0.4637835919857025,0.4618850648403168,0.9317286014556885
380,0.48761293292045593,0.48383086919784546,0.9788729548454285
381,0.47644495964050293,0.4742574095726013,0.6399327516555786
383,0.5045852661132812,0.49016937613487244,0.9761907458305359
384,0.4976596534252167,0.5011487007141113,0.9718453288078308
386,0.5173071622848511,0.5086805820465088,0.9741239547729492
387,0.49215102195739746,0.5006983876228333,0.6337572932243347
388,0.4747903347015381,0.49264582991600037,0.9287182688713074
389,0.4980597198009491,0.49429675936698914,0.6293473839759827
391,0.48798868060112,0.4917006492614746,0.6095163822174072
392,0.46815431118011475,0.48385438323020935,0.9618231058120728
393,0.4783402383327484,0.4860020577907562,0.6255401968955994
394,0.49025338888168335,0.4949851930141449,0.6275945901870728
397,0.5049384832382202,0.5041934847831726,0.9721155166625977
398,0.4968523383140564,0.5046474933624268,0.6271932721138
400,0.49934086203575134,0.5056919455528259,0.6429599523544312
403,0.48661911487579346,0.5051299929618835,0.6149384379386902
405,0.48507413268089294,0.4928897023200989,0.9686986804008484
406,0.5050662755966187,0.4996384084224701,0.6377456188201904
407,0.4912738800048828,0.5002391338348389,0.62669837474823
408,0.49925240874290466,0.5022866725921631,0.6281417608261108
409,0.4874321222305298,0.5072077512741089,0.3216754198074341
411,0.512616753578186,0.4960606098175049,0.9588884115219116
413,0.49496597051620483,0.49990397691726685,0.9677250385284424
414,0.49967706203460693,0.5086248517036438,0.9765349626541138
417,0.4824056625366211,0.4734949767589569,0.6361091136932373
418,0.47723549604415894,0.46630972623825073,0.6317607760429382
419,0.4960319399833679,0.48228830099105835,0.9623051881790161
420,0.47260522842407227,0.4697682857513428,0.9615024328231812
423,0.513257622718811,0.5074715614318848,0.6234186887741089
425,0.4499131441116333,0.4352615773677826,0.6157261729240417
427,0.48632383346557617,0.47251754999160767,0.6344432830810547
429,0.48517322540283203,0.47217005491256714,0.9619640707969666
430,0.4923057556152344,0.47777771949768066,0.47396931052207947
432,0.4818187654018402,0.4773115813732147,0.31629428267478943
434,0.4857102334499359,0.4810069799423218,0.47634968161582947
436,0.47088706493377686,0.459728479385376,0.9630300998687744
437,0.4668749272823334,0.46221303939819336,0.6157373189926147
440,0.4705936312675476,0.4630700349807739,0.9590271711349487
445,0.5051125288009644,0.4870074987411499,0.6207656860351562
446,0.5160540342330933,0.4838753342628479,0.965883195400238
450,0.516103208065033,0.5106111764907837,0.9868385791778564
451,0.4958738088607788,0.49260184168815613,0.3421815037727356
453,0.49077147245407104,0.4909045100212097,0.9629416465759277
455,0.48865681886672974,0.4985211491584778,0.9859199523925781
459,0.49589741230010986,0.5040478110313416,0.9816810488700867
460,0.49275702238082886,0.49277716875076294,0.6436105966567993
461,0.5081756711006165,0.4963333010673523,0.9822076559066772
462,0.4967252016067505,0.500423789024353,0.6258876323699951
464,0.4992717206478119,0.4971158504486084,0.9864118099212646
465,0.5571572780609131,0.5436925888061523,0.9902015924453735
467,0.49756258726119995,0.49750348925590515,0.9823460578918457
468,0.4927162826061249,0.48747095465660095,0.9742683172225952
469,0.499020516872406,0.4992605149745941,0.6578401327133179
470,0.5052374005317688,0.5093238353729248,0.9800559878349304
471,0.49487966299057007,0.4917352795600891,0.9887449741363525
472,0.4853852391242981,0.4948532283306122,0.6344696879386902
473,0.4915867745876312,0.4921548068523407,0.6328150629997253
474,0.481126606464386,0.4916481375694275,0.9456373453140259
475,0.5026564598083496,0.5022719502449036,0.6449018120765686
476,0.48597151041030884,0.4858250617980957,0.9940146207809448
478,0.5047211647033691,0.4968290328979492,0.9932588934898376
479,0.5003459453582764,0.49743351340293884,0.9916104078292847
480,0.4681549072265625,0.4897376298904419,0.6412097215652466
482,0.44295597076416016,0.4659155011177063,0.6286665201187134
484,0.43439435958862305,0.4512487053871155,0.9743039011955261
486,0.48172304034233093,0.491748571395874,0.9774570465087891
492,0.48452576994895935,0.5031231641769409,0.9683256149291992
493,0.49307307600975037,0.501194953918457,0.32859089970588684
494,0.46668100357055664,0.4874536991119385,0.6137063503265381
496,0.4819926619529724,0.502561092376709,0.6480829119682312
497,0.47150325775146484,0.5017566680908203,0.9285433292388916
499,0.45879802107810974,0.4864320158958435,0.34057387709617615
501,0.453855037689209,0.4711805582046509,0.981439471244812
504,0.4762336015701294,0.4965064227581024,0.9659699201583862
505,0.48507893085479736,0.5140891075134277,0.3442426919937134
509,0.4628716707229614,0.48831865191459656,0.9358615279197693
511,0.4758910536766052,0.4853663444519043,0.9848530292510986
514,0.46262603998184204,0.4743462800979614,0.9797369241714478
515,0.4830954968929291,0.4757192134857178,0.9816972613334656
517,0.47515439987182617,0.487253874540329,0.6253648400306702
520,0.49081963300704956,0.4867122173309326,0.9834978580474854
521,0.46755251288414,0.47899329662323,0.6301190257072449
522,0.48905330896377563,0.48672205209732056,0.9667569994926453
524,0.4947362542152405,0.48697614669799805,0.9814186096191406
526,0.4844624698162079,0.4821540117263794,0.4925227165222168
527,0.47817501425743103,0.4821096658706665,0.9812121391296387
528,0.4826143682003021,0.48282402753829956,0.9829210638999939
530,0.4907352328300476,0.488275945186615,0.9822186827659607
531,0.48333799839019775,0.4735948443412781,0.9880691766738892
532,0.47108542919158936,0.46678364276885986,0.6298308372497559
533,0.45432955026626587,0.4676380157470703,0.9600943922996521
535,0.49218302965164185,0.5004276037216187,0.6481286287307739
539,0.4680805206298828,0.4865477681159973,0.6283217072486877
541,0.49680134654045105,0.4924337863922119,0.9880448579788208
542,0.46213728189468384,0.47638487815856934,0.4902627170085907
543,0.47019752860069275,0.48402565717697144,0.6332356929779053
549,0.49361059069633484,0.49588117003440857,0.9877784252166748
550,0.49922794103622437,0.48878931999206543,0.33938202261924744
553,0.47358137369155884,0.479105681180954,0.976818323135376
555,0.474566787481308,0.46491894125938416,0.3532484471797943
556,0.4914071559906006,0.49214327335357666,0.9910728335380554
558,0.4421875476837158,0.44682908058166504,0.6246104836463928
559,0.48331230878829956,0.48728662729263306,0.9824692010879517
